symbol,dt,dir,entry,risk_pct,adx,in_window,win_id,pnl_r_gross,pnl_r_net,hold,week
HYPE,2026-06-13 08:00:00+00:00,-1,59.1293738083427,2.3836394834743424,21.56610242167049,False,-1,-1.0000000000000004,-1.0503431835359145,13,2026-W24
HYPE,2026-06-14 04:00:00+00:00,1,60.04069257057932,1.8907162165390128,17.2315515958921,False,-1,0.5,0.43653198774607116,10,2026-W24
HYPE,2026-06-14 16:00:00+00:00,-1,60.34762411734975,1.8948799070442985,16.711526024858447,False,-1,-0.9999999999999969,-1.0633285516163262,5,2026-W24
HYPE,2026-06-15 22:00:00+00:00,1,66.56157347126738,2.389555981751619,39.99730892275188,True,77,0.5,0.4497814652946376,1,2026-W25
HYPE,2026-06-16 00:00:00+00:00,1,66.66319733135494,2.382509732403576,36.27939941561943,True,77,2.8560557245925446,2.8056886690594958,14,2026-W25
HYPE,2026-06-16 18:00:00+00:00,1,72.50303851745797,3.4838484783219887,47.0183508276536,True,77,0.5,0.46555533320501974,14,2026-W25
HYPE,2026-06-17 18:00:00+00:00,1,73.26322499902192,3.3365520688901618,25.25111085636285,True,77,-0.9999999999999986,-1.0359652711908407,3,2026-W25
HYPE,2026-06-18 03:00:00+00:00,-1,72.37457262097124,3.3306852168696657,17.7997392928308,False,-1,0.5,0.4639713776035606,5,2026-W25
HYPE,2026-06-18 09:00:00+00:00,1,71.78493387893887,3.25366089909629,15.401232171576448,False,-1,-0.9999999999999977,-1.0368815324403728,5,2026-W25
HYPE,2026-06-19 12:00:00+00:00,-1,67.8168240758185,2.9368052606782964,19.749066569551044,False,-1,-0.9999999999999984,-1.0408607276780346,4,2026-W25
HYPE,2026-06-19 22:00:00+00:00,1,69.11583379978526,2.8820331118780174,20.885424569762073,False,-1,0.5,0.4583627268175956,16,2026-W25
HYPE,2026-06-20 21:00:00+00:00,-1,69.9909199213886,2.0399955045569835,19.928566138562417,False,-1,1.0018886135072484,0.9430649544688136,28,2026-W25
HYPE,2026-06-22 07:00:00+00:00,-1,67.38312549847596,2.1616780648864564,35.06840521853874,True,78,-1.0000000000000027,-1.055512428954729,6,2026-W26
HYPE,2026-06-22 15:00:00+00:00,1,67.6672929382284,2.333722305962671,23.964281671463326,False,-1,0.5,0.44858000041675933,4,2026-W26
HYPE,2026-06-23 04:00:00+00:00,-1,67.02859665409783,2.3116627975596904,13.562130153965795,False,-1,1.7918470583094648,1.7399363730111252,31,2026-W26
HYPE,2026-06-24 12:00:00+00:00,1,62.416957575808645,2.240948977275826,20.05889578052976,False,-1,-0.9999999999999988,-1.0535487426161185,1,2026-W26
HYPE,2026-06-25 10:00:00+00:00,1,62.95640600453183,2.3068419892473093,24.854929431667752,False,-1,-1.0000000000000013,-1.0520191675716626,3,2026-W26
HYPE,2026-06-25 16:00:00+00:00,-1,62.23765893368186,3.424272791351369,23.90573247624407,False,-1,-1.0,-1.035043937008489,5,2026-W26
HYPE,2026-06-26 01:00:00+00:00,1,63.05601210907962,3.3558514423618226,15.976843113727721,False,-1,0.5,0.46424156371011915,8,2026-W26
HYPE,2026-06-26 13:00:00+00:00,-1,62.92191065383061,3.614552820471077,11.392035650735673,False,-1,-1.0000000000000024,-1.0331991275159647,3,2026-W26
HYPE,2026-06-26 20:00:00+00:00,1,63.624456947646635,3.380051710775022,11.477660757596734,False,-1,-1.0000000000000016,-1.0355024154268013,27,2026-W26
HYPE,2026-06-28 07:00:00+00:00,-1,62.494626300557044,1.740809418638101,14.62836906301838,False,-1,0.5987822702657081,0.5298488197023027,19,2026-W26
HYPE,2026-06-29 05:00:00+00:00,-1,62.226157977339085,2.085312847966005,16.899450137339663,False,-1,-1.0,-1.0575453223323525,5,2026-W27
